State,Midwest,Midwesterner,Born,Ideology,Partyregaff,Age,race,otehistory,education,gender,zip,weight
18,1,1,18,2,4,1,3,4,3,1,61614,1.24
18,1,1,18,1,3,5,2,2,5,1,61604,1.63
18,1,1,18,2,4,2,2,4,1,2,61603,0.95
18,1,1,18,2,2,4,2,1,3,1,61571,1.15
18,1,1,18,3,2,5,2,1,5,2,61554,1.04
18,1,1,18,2,3,1,2,4,1,1,61550,0.52
18,1,1,18,2,4,4,2,4,2,1,61525,1.34
18,1,1,18,3,2,4,2,1,4,2,61520,0.68
18,1,1,18,3,1,1,2,4,3,2,61520,0.81
18,1,1,18,1,3,5,2,2,1,1,61517,2.05
18,1,1,16,1,4,3,2,2,3,2,61454,1.06
18,1,1,18,1,3,4,2,2,4,1,61364,1.26
18,1,1,18,2,4,1,2,1,2,2,61282,1.58
18,1,1,18,2,2,3,5,1,1,3,61265,1.54
18,1,1,18,2,2,4,2,1,3,2,61265,1.17
18,1,1,29,2,4,1,3,1,4,2,61201,1.43
18,1,2,57,2,3,6,2,2,1,2,61115,1.25
18,1,1,18,2,4,2,1,1,4,2,61108,7.88
18,1,1,18,3,2,3,2,1,3,1,61104,1.32
18,1,1,18,3,2,5,2,4,1,2,61103,0.79
18,1,1,18,2,2,4,3,1,3,2,61102,2.29
18,1,1,18,1,3,4,2,2,3,2,61073,0.90
18,1,1,18,3,2,3,2,1,4,2,61065,0.56
18,1,1,18,2,4,5,2,1,3,2,61065,1.87
18,1,1,18,2,4,3,3,3,4,1,61053,0.62
18,1,1,27,1,4,4,3,4,3,1,61032,1.55
18,1,1,18,2,4,3,2,2,2,2,61032,1.54
18,1,1,18,3,2,2,1,1,1,1,61021,4.80
18,1,1,18,2,4,4,2,1,2,1,60942,1.77
18,1,1,18,2,3,5,2,2,1,1,60942,2.05
18,1,1,18,1,3,2,3,2,2,1,60827,0.86
18,1,1,18,1,2,3,3,1,1,1,60827,2.62
18,1,1,18,1,2,3,3,2,3,2,60827,0.31
18,1,2,11,2,2,1,1,4,3,1,60803,2.13
18,1,1,18,3,2,3,2,1,4,2,60803,0.56
18,1,1,41,2,4,4,2,3,1,1,60660,0.35
18,1,1,18,1,2,2,2,2,3,2,60656,1.10
18,1,1,18,3,2,3,1,1,3,2,60656,5.65
18,1,1,18,2,4,3,3,3,4,1,60649,0.62
18,1,1,18,1,2,3,3,3,3,2,60649,0.31
18,1,1,21,2,4,3,2,1,5,1,60647,0.93
18,1,2,23,2,4,3,2,3,4,2,60647,0.21
18,1,1,18,3,2,3,2,1,5,2,60647,0.68
18,1,1,18,3,2,4,2,1,5,2,60646,0.83
18,1,1,18,3,2,5,2,1,4,2,60646,0.85
18,1,1,18,2,2,4,3,1,3,1,60644,3.02
18,2,2,18,2,2,2,3,2,2,1,60643,0.87
18,1,1,18,3,2,3,3,1,3,2,60641,1.87
18,1,1,18,1,3,3,5,4,2,1,60638,1.07
18,1,1,18,3,1,2,4,4,4,1,60638,2.98
18,1,2,18,1,2,4,3,1,1,2,60637,1.81
18,1,1,18,2,3,3,3,2,1,1,60636,0.68
18,1,1,18,2,4,3,2,3,4,1,60634,0.36
18,1,1,18,3,4,1,2,4,4,1,60634,0.60
18,1,1,18,2,3,3,2,2,1,1,60634,1.37
18,1,1,18,1,3,4,2,2,4,2,60634,0.86
18,1,1,18,1,2,1,3,2,2,2,60633,0.37
18,1,1,18,2,2,2,1,1,1,1,60631,4.80
18,1,1,18,2,3,1,2,3,1,2,60631,0.20
18,1,1,18,2,4,3,2,1,5,2,60630,0.87
18,1,1,18,3,4,4,2,4,4,1,60629,0.75
18,2,1,18,2,2,3,3,4,3,1,60628,1.36
18,1,1,18,2,3,2,1,1,1,1,60628,4.74
18,1,1,18,3,2,2,2,1,4,2,60626,1.05
18,1,1,18,3,2,4,2,1,4,1,60625,0.72
18,1,1,27,2,4,5,2,1,1,1,60625,2.55
18,1,1,18,3,2,3,1,1,4,1,60625,3.53
18,1,1,18,2,2,3,1,1,4,1,60625,3.53
18,1,1,18,1,4,3,2,2,3,1,60623,2.03
18,1,1,18,2,4,1,1,4,1,1,60623,2.21
18,1,1,18,2,2,3,2,1,3,2,60622,0.96
18,1,1,18,1,2,4,3,1,1,2,60621,1.81
18,1,1,18,3,2,1,3,4,3,2,60620,0.62
18,1,1,18,3,2,2,3,4,4,2,60619,0.66
18,1,1,18,3,2,4,2,1,5,1,60618,0.64
18,1,1,18,3,2,1,2,1,4,1,60618,0.62
18,1,1,40,1,3,2,2,2,4,2,60618,1.03
18,1,1,18,2,3,2,3,4,3,2,60616,0.97
18,1,2,24,3,2,3,2,1,5,2,60614,0.68
18,1,1,18,3,4,1,2,1,3,2,60614,1.26
18,1,1,18,3,2,3,2,1,4,2,60613,0.56
18,1,1,18,2,4,1,3,4,1,1,60609,1.01
18,1,1,18,1,3,5,2,2,2,1,60609,3.27
18,1,1,18,2,2,3,3,1,1,2,60609,1.48
18,1,1,18,1,3,3,4,1,4,2,60607,2.27
18,1,1,18,2,2,1,2,1,3,1,60605,0.99
18,1,1,18,2,2,1,3,3,3,1,60601,0.47
18,1,1,18,2,2,4,1,1,4,2,60601,4.01
18,1,1,18,3,4,3,2,1,3,1,60563,1.69
18,1,1,18,2,2,1,2,1,4,2,60552,0.57
18,1,1,18,2,4,5,2,4,3,2,60551,1.19
18,1,2,18,3,2,3,1,4,3,2,60546,2.56
18,1,1,18,2,3,5,1,2,4,2,60546,2.84
18,1,1,18,1,3,4,2,2,1,2,60542,0.82
18,1,1,18,2,4,5,2,3,2,2,60538,0.50
18,1,1,18,2,2,4,2,1,4,2,60527,0.68
18,1,1,18,3,4,3,2,4,4,2,60525,0.48
18,1,1,16,3,2,4,2,1,5,2,60525,0.83
18,1,1,18,3,2,5,2,1,3,2,60525,1.46
18,1,1,23,3,4,4,4,4,5,1,60502,2.28
18,1,1,18,2,4,6,2,1,1,1,60480,1.09
18,1,1,18,3,2,4,2,2,3,2,60468,0.91
18,2,2,18,1,4,1,1,1,4,1,60465,3.36
18,1,1,18,1,3,5,2,2,1,2,60451,0.85
18,1,1,18,2,2,3,2,1,1,2,60440,0.76
18,1,1,18,2,2,3,3,1,1,2,60436,1.48
18,1,1,18,1,3,4,1,2,1,1,60433,2.48
18,1,1,18,1,3,4,2,2,5,2,60432,0.80
18,1,1,57,1,1,1,2,4,1,2,60430,0.69
18,1,1,18,2,2,3,3,1,3,1,60428,3.47
18,1,1,18,2,4,3,3,1,2,2,60428,3.00
18,1,1,18,2,4,4,2,3,5,1,60423,0.28
18,1,1,18,2,4,4,2,4,1,2,60416,0.77
18,1,1,18,1,2,3,2,3,3,1,60411,0.39
18,1,1,18,2,4,3,3,3,1,2,60409,0.34
18,1,1,18,3,2,3,3,1,3,2,60409,1.87
18,1,1,18,3,4,4,2,1,5,2,60404,1.06
18,1,1,18,3,2,4,2,1,5,2,60201,0.83
18,1,1,18,2,2,4,2,1,1,1,60194,0.87
18,1,1,18,3,2,1,2,1,4,2,60191,0.57
18,1,1,18,2,4,3,2,2,3,1,60190,2.03
18,1,1,18,2,3,5,2,2,3,2,60189,0.94
18,1,1,19,2,4,4,2,1,4,2,60188,0.87
18,1,2,18,2,2,4,2,1,4,2,60178,0.68
18,1,1,18,2,3,1,2,2,4,1,60175,0.97
18,1,1,18,3,2,4,4,4,4,1,60173,1.96
18,1,1,18,2,4,1,1,4,1,2,60160,2.75
18,1,1,18,2,3,4,2,2,1,1,60156,1.08
18,1,1,18,2,2,3,2,1,1,2,60148,0.76
18,1,1,18,2,4,3,2,4,4,1,60142,0.84
18,2,2,18,2,2,3,2,4,3,1,60137,0.90
18,1,1,18,2,4,4,2,4,1,2,60137,0.77
18,1,1,18,2,3,2,1,2,4,2,60133,3.29
18,1,1,18,2,4,1,2,4,3,2,60131,0.71
18,1,1,18,1,3,3,2,2,3,1,60110,1.57
18,1,1,18,2,2,3,2,1,1,2,60107,0.76
18,1,1,18,2,2,1,1,1,3,1,60090,4.21
18,1,1,18,2,1,1,1,4,1,2,60090,3.14
18,1,2,18,3,2,7,2,1,4,1,60089,0.24
18,1,1,18,3,2,5,2,1,5,1,60089,1.46
18,1,1,18,2,4,4,4,1,5,1,60089,2.98
18,1,2,18,1,4,1,1,4,1,1,60085,2.21
18,1,1,18,3,2,4,2,1,4,1,60077,0.72
18,1,1,18,2,4,2,1,3,3,2,60076,1.94
18,1,1,18,1,3,4,2,2,5,1,60073,0.85
18,1,1,18,2,1,3,2,4,1,2,60071,0.70
18,1,1,19,3,2,4,2,1,4,1,60061,0.72
18,1,1,18,2,3,3,2,2,2,2,60060,1.19
18,1,1,18,3,2,3,2,1,1,2,60056,0.76
18,1,1,18,2,2,4,2,1,3,1,60053,1.15
18,1,2,6,3,2,4,2,1,4,2,60051,0.68
18,1,1,18,3,2,5,2,1,4,2,60046,0.85
18,1,2,18,2,3,4,2,2,4,2,60042,0.86
18,1,1,18,2,2,1,4,1,1,2,60025,3.22
18,1,1,18,2,4,3,2,1,4,1,60014,1.06
18,1,1,18,1,3,5,2,2,3,2,60013,0.94
18,1,1,18,1,2,1,4,1,4,2,60010,2.37
18,2,2,18,2,1,1,2,4,3,1,60008,0.94
18,1,1,18,1,2,3,2,1,5,1,60007,0.73
18,1,1,53,2,3,1,2,4,1,2,60002,0.47
18,1,1,18,2,4,3,2,4,1,2,60002,0.61
32,2,2,43,2,3,3,2,2,3,2,59937,0.59
32,2,2,56,1,3,3,2,2,4,2,59937,0.63
32,2,2,6,2,4,5,2,1,4,2,59937,1.12
32,2,2,32,3,2,4,2,1,3,1,59935,0.29
32,2,2,32,1,3,7,2,2,3,2,59932,1.95
32,2,1,28,2,4,7,2,2,5,1,59931,1.80
32,2,2,44,2,4,5,2,3,2,1,59930,0.45
32,2,2,37,1,3,7,2,2,4,1,59930,1.86
32,1,1,18,2,3,2,2,4,4,1,59926,1.58
32,2,2,32,1,3,2,2,2,1,2,59925,0.63
32,2,2,32,3,2,5,2,1,5,2,59925,1.38
32,2,2,32,3,3,4,2,4,3,2,59923,0.81
32,2,1,6,1,3,3,5,2,3,2,59923,1.27
32,2,2,27,2,4,3,2,3,4,2,59922,0.39
32,2,2,56,3,1,4,2,4,3,2,59922,0.90
32,2,2,32,1,4,5,2,2,3,1,59920,1.11
32,2,2,31,1,3,3,2,4,4,1,59919,1.23
32,2,2,32,3,2,1,2,4,1,2,59917,0.55
32,2,2,29,2,4,7,2,3,3,1,59917,0.62
32,1,1,6,1,3,5,2,2,3,2,59917,0.81
32,1,1,32,2,4,4,2,4,3,2,59917,0.82
32,1,1,32,1,3,1,2,2,1,1,59912,0.55
32,2,2,49,3,2,4,2,4,3,2,59912,0.83
32,2,2,28,3,2,6,2,1,1,2,59912,1.06
32,2,1,19,3,4,3,2,1,4,2,59912,1.18
32,2,2,6,2,3,6,2,2,5,2,59911,1.26
32,1,2,6,2,1,1,2,4,1,3,59903,0.63
32,2,2,56,3,2,4,2,1,4,1,59901,0.26
32,1,1,32,3,2,4,2,1,3,2,59901,0.28
32,2,2,32,1,3,3,2,2,1,2,59901,0.33
32,1,1,52,2,4,3,2,2,1,2,59901,0.34
32,2,2,32,2,3,5,2,2,1,2,59901,0.45
32,1,1,32,1,3,3,2,2,1,1,59901,0.50
32,1,1,32,2,1,3,2,3,3,1,59901,0.56
32,2,2,43,3,2,2,2,3,3,2,59901,0.57
32,1,2,32,2,4,3,2,4,1,2,59901,0.64
32,2,2,32,1,3,5,2,4,1,2,59901,0.71
32,2,2,6,2,3,4,2,4,1,1,59901,0.71
32,2,2,32,1,4,1,2,2,3,2,59901,0.72
32,1,2,32,2,4,1,2,2,3,2,59901,0.72
32,2,2,32,1,3,3,2,4,1,1,59901,0.81
32,2,2,6,2,3,5,2,2,3,2,59901,0.81
32,2,2,32,3,2,7,2,1,5,1,59901,0.82
32,2,2,32,3,2,7,2,1,5,1,59901,0.82
32,2,2,32,2,4,3,2,4,1,1,59901,0.82
32,2,1,40,2,3,6,2,2,1,1,59901,0.88
32,2,2,6,2,4,5,2,2,4,2,59901,0.89
32,1,1,32,2,3,1,4,2,5,2,59901,0.90
32,2,2,32,2,4,5,2,4,2,2,59901,0.93
32,2,2,6,2,4,2,2,1,4,2,59901,1.03
32,2,2,43,2,4,6,2,1,3,1,59901,1.05
32,1,2,6,1,3,5,2,2,3,1,59901,1.09
32,2,2,32,1,3,5,2,2,3,1,59901,1.09
32,2,2,32,2,4,3,2,1,4,2,59901,1.18
32,1,2,56,1,1,4,2,4,3,1,59901,1.19
32,2,2,6,2,1,4,2,4,3,1,59901,1.19
32,2,1,27,1,4,4,2,2,4,2,59901,1.26
32,2,2,51,1,3,6,2,2,5,2,59901,1.26
32,2,2,33,1,3,3,5,2,3,2,59901,1.27
32,1,1,32,2,1,3,2,4,3,1,59901,1.35
32,2,2,44,1,4,7,2,2,2,1,59901,1.37
32,2,2,6,2,4,1,5,4,1,1,59901,1.41
32,1,1,39,1,3,4,2,2,2,1,59901,1.48
32,1,1,32,1,3,2,2,2,3,1,59901,1.56
32,1,1,32,1,3,5,2,2,1,2,59874,0.45
32,2,2,32,1,3,3,2,2,2,2,59874,0.49
32,2,2,3,3,2,7,2,1,4,2,59874,1.28
32,2,2,43,2,4,4,2,4,3,2,59873,0.82
32,1,2,3,2,1,1,2,4,1,1,59870,0.71
32,2,2,49,3,2,6,2,1,4,2,59870,0.94
32,2,2,2,2,2,7,2,1,5,2,59870,1.57
32,2,2,6,2,4,6,5,1,3,1,59870,2.27
32,2,2,32,2,3,7,2,2,4,2,59868,2.09
32,1,1,6,2,4,2,2,1,3,1,59865,1.11
32,2,2,32,1,2,4,2,1,3,2,59864,0.28
32,2,2,13,2,4,5,2,2,1,2,59864,0.46
32,2,2,56,2,4,3,5,2,1,2,59863,0.72
32,1,1,32,2,3,3,2,2,1,2,59860,0.33
32,2,1,16,2,4,2,2,2,1,2,59860,0.64
32,2,2,32,1,3,6,2,2,1,1,59860,0.88
32,2,2,28,1,4,7,2,2,2,1,59860,1.37
32,2,2,28,1,4,7,2,2,2,1,59860,1.37
32,1,1,8,1,3,7,2,2,4,1,59860,1.86
32,2,2,32,2,4,7,2,2,4,1,59860,1.89
32,2,2,51,1,3,2,1,2,3,1,59860,2.41
32,2,2,32,1,3,4,2,2,1,1,59858,1.01
32,2,2,44,2,2,7,2,1,5,2,59858,1.57
32,2,2,32,2,4,2,2,2,1,1,59855,0.90
32,2,2,56,1,3,3,2,2,2,2,59848,0.49
32,1,1,32,2,1,1,2,4,1,2,59847,0.59
32,2,2,28,2,2,6,2,1,2,2,59847,0.92
32,2,2,32,2,2,6,2,1,3,1,59847,1.06
32,2,2,32,2,4,4,2,1,3,1,59840,0.29
32,2,1,32,1,4,6,2,3,5,1,59840,0.66
32,2,2,56,1,3,2,2,2,1,1,59840,0.89
32,2,2,1,2,1,7,2,1,3,1,59840,0.91
32,1,1,6,1,3,4,1,2,1,2,59840,1.00
32,2,2,32,3,4,7,2,1,4,2,59840,1.27
32,2,2,32,1,3,6,2,2,2,1,59840,1.28
32,2,2,32,3,2,5,2,1,3,2,59840,1.32
32,2,2,21,2,1,6,2,2,1,2,59834,0.67
32,2,2,37,1,4,7,2,2,3,2,59834,1.98
32,2,1,32,1,4,6,2,3,1,2,59833,0.35
32,2,2,43,1,4,3,2,2,3,2,59833,0.60
32,2,2,38,2,4,4,2,4,4,2,59833,0.78
32,2,2,6,2,1,4,2,4,3,2,59833,0.90
32,2,2,50,2,4,3,2,2,4,1,59833,1.02
32,2,2,44,3,2,6,2,1,5,1,59828,1.04
32,1,1,32,2,2,1,5,1,3,2,59828,1.63
32,2,2,51,1,3,5,2,3,4,1,59808,0.56
32,1,2,32,1,3,3,2,2,3,2,59808,0.59
32,2,2,32,1,3,3,2,2,3,2,59808,0.59
32,1,1,32,1,3,3,2,2,3,2,59808,0.59
32,2,2,6,2,4,7,2,3,3,1,59808,0.62
32,2,2,32,3,4,1,2,1,1,2,59808,0.72
32,1,1,32,2,2,1,2,2,3,2,59808,0.72
32,2,2,17,1,1,3,2,4,1,1,59808,0.90
32,2,2,7,2,3,3,2,2,4,1,59808,1.00
32,2,2,59,3,4,2,2,1,4,2,59808,1.03
32,2,2,32,3,2,6,2,1,1,2,59808,1.06
32,1,2,32,2,2,6,2,1,3,2,59808,1.11
32,1,1,32,1,3,2,2,2,3,2,59808,1.14
32,2,2,40,2,2,5,2,1,5,1,59808,1.16
32,2,2,17,3,4,3,2,1,4,2,59808,1.18
32,1,1,7,2,3,2,2,2,4,2,59808,1.22
32,1,1,32,3,1,2,2,4,2,2,59808,1.22
32,2,2,37,3,2,7,2,1,4,2,59808,1.28
32,2,2,28,1,3,2,2,2,3,1,59808,1.56
32,1,2,28,1,3,2,2,2,3,1,59808,1.56
32,2,2,32,3,2,6,2,1,4,2,59803,0.94
32,2,2,32,3,2,4,2,1,3,1,59802,0.29
32,2,1,27,1,3,5,2,2,1,2,59802,0.45
32,1,1,32,1,4,5,2,4,1,1,59802,0.85
32,2,2,18,2,4,6,2,1,4,2,59802,0.94
32,2,2,59,3,4,3,2,1,4,1,59802,1.26
32,2,2,43,3,2,3,2,1,5,2,59802,1.46
32,2,2,43,3,2,4,2,1,4,2,59801,0.24
32,1,1,32,1,3,5,2,2,1,2,59801,0.45
32,1,1,32,1,3,3,2,2,3,2,59801,0.59
32,2,2,56,2,1,1,2,4,1,1,59801,0.71
32,2,2,3,1,1,4,2,4,1,1,59801,0.79
32,2,2,7,2,4,7,2,3,3,2,59801,0.86
32,2,2,32,3,2,6,2,1,4,2,59801,0.94
32,2,2,43,3,2,6,2,1,3,2,59801,1.11
32,2,2,32,1,3,4,2,2,4,2,59801,1.24
32,1,1,7,2,4,5,2,4,3,1,59801,1.28
32,2,2,17,3,2,3,2,1,5,2,59801,1.46
32,2,2,47,1,4,6,2,2,4,1,59801,1.80
32,2,2,32,3,1,4,1,4,4,1,59801,1.87
32,2,2,35,2,4,6,2,1,4,1,59762,0.96
32,2,2,5,1,3,4,2,2,4,2,59760,1.24
32,2,2,32,2,3,5,2,2,3,1,59759,1.09
32,1,2,42,1,3,7,2,2,1,2,59759,1.09
32,2,2,32,2,2,5,2,3,3,2,59758,0.48
32,1,1,32,2,4,1,2,4,1,1,59758,0.65
32,2,2,32,1,3,3,2,2,1,2,59749,0.33
32,2,2,32,1,3,3,2,2,2,2,59749,0.49
32,2,2,28,3,2,7,2,1,5,2,59741,1.57
32,2,2,32,1,3,1,2,4,1,1,59740,0.64
32,2,2,6,1,3,6,2,2,1,2,59739,0.60
32,2,2,33,1,1,3,2,1,1,1,59728,1.47
32,2,2,52,1,3,3,2,2,3,2,59725,0.59
32,1,1,32,2,1,1,2,4,1,2,59725,0.59
32,2,2,32,3,2,7,2,1,4,1,59725,0.77
32,2,2,51,1,3,6,2,2,2,2,59725,0.90
32,2,2,48,1,3,1,2,4,4,1,59725,0.98
32,2,2,6,2,4,6,2,1,1,2,59725,1.05
32,1,1,32,2,4,1,2,4,1,2,59722,0.54
32,1,1,32,2,3,6,2,2,1,2,59722,0.60
32,1,1,32,2,4,4,2,2,3,2,59722,1.18
32,1,1,32,2,4,4,2,2,3,2,59722,1.18
32,1,1,6,2,4,1,2,3,2,2,59718,0.29
32,2,2,40,3,2,4,2,1,5,2,59718,0.29
32,1,2,39,2,1,4,2,4,1,2,59718,0.59
32,1,1,34,2,1,1,2,4,1,2,59718,0.59
32,1,1,32,2,1,1,2,4,1,1,59718,0.71
32,2,2,32,1,3,1,2,2,4,2,59718,0.75
32,2,2,35,2,2,6,2,1,2,2,59718,0.92
32,2,2,32,3,2,6,2,1,4,2,59718,0.94
32,2,2,34,3,2,6,2,1,4,1,59718,0.97
32,2,2,39,2,3,4,2,2,3,2,59718,1.16
32,1,2,51,2,4,2,2,1,3,2,59718,1.21
32,2,2,6,2,2,7,2,1,4,2,59718,1.28
32,1,1,34,1,3,6,2,2,4,1,59718,1.76
32,2,2,59,1,3,7,2,2,4,1,59718,1.86
32,1,1,43,2,4,1,2,4,1,2,59717,0.54
32,1,2,27,2,4,1,2,3,1,1,59715,0.28
32,2,1,41,2,2,1,2,1,4,2,59715,0.64
32,2,2,32,1,4,3,2,2,2,1,59715,0.74
32,2,2,24,1,3,1,2,4,3,1,59715,0.96
32,2,2,32,2,4,4,5,3,3,1,59715,0.97
32,2,2,32,3,2,6,2,1,3,1,59715,1.06
32,1,1,5,2,3,4,2,2,3,2,59715,1.16
32,2,2,32,3,2,3,2,1,4,2,59715,1.19
32,2,2,27,3,2,4,2,1,3,2,59714,0.28
32,2,2,32,1,4,3,2,2,1,2,59714,0.34
32,1,1,34,2,3,3,2,3,4,2,59714,0.38
32,1,1,6,1,3,3,2,2,1,1,59714,0.50
32,1,1,52,1,3,1,2,2,1,1,59714,0.55
32,2,2,32,2,4,1,2,4,1,1,59714,0.65
32,1,2,32,3,2,1,2,4,1,1,59714,0.66
32,2,2,59,1,3,1,2,2,3,1,59714,0.96
32,2,2,29,2,4,2,2,1,4,2,59714,1.03
32,1,2,32,1,3,2,2,2,4,2,59714,1.22
32,1,1,56,2,2,5,1,2,3,2,59714,1.29
32,2,2,41,1,4,3,2,1,3,1,59714,1.37
32,2,2,6,1,3,6,2,2,3,1,59714,1.54
32,2,2,32,3,2,4,2,3,1,2,59711,0.23
32,1,1,32,2,2,5,2,3,1,2,59711,0.31
32,2,2,34,1,2,7,2,1,3,1,59711,0.83
32,2,2,32,2,2,6,2,1,1,1,59711,1.04
32,2,2,32,2,1,3,2,4,3,2,59711,1.06
32,1,1,32,3,2,3,2,1,4,1,59711,1.27
32,1,1,32,3,1,1,2,4,1,2,59701,0.59
32,1,1,32,2,1,4,2,4,4,2,59701,0.85
32,2,2,32,2,3,5,2,2,4,2,59701,0.87
32,1,1,52,2,4,3,2,2,3,1,59701,0.89
32,2,2,43,1,3,5,2,2,2,1,59701,0.91
32,2,2,32,2,2,6,2,1,4,2,59701,0.94
32,1,1,5,2,2,6,2,1,1,2,59701,1.06
32,1,1,5,2,2,6,2,1,1,2,59701,1.06
32,2,2,7,3,2,5,2,1,4,1,59701,1.08
32,2,2,32,1,3,5,2,2,3,1,59701,1.09
32,2,2,32,3,2,6,2,1,3,2,59701,1.11
32,1,2,32,1,3,1,5,4,1,2,59701,1.15
32,2,2,32,3,2,5,2,1,1,1,59701,1.16
32,1,1,32,2,2,6,2,1,5,2,59701,1.16
32,2,2,32,1,2,5,2,1,1,2,59701,1.26
32,2,2,18,1,3,6,2,4,2,1,59701,1.27
32,2,1,15,2,1,7,2,4,1,2,59701,1.35
32,2,2,18,1,3,6,2,4,3,1,59701,1.52
32,2,2,16,2,1,6,2,2,3,1,59701,1.71
32,1,1,32,2,3,3,2,4,1,2,59644,0.62
32,1,2,32,1,4,3,2,4,1,2,59644,0.64
32,2,2,18,2,4,6,2,1,5,1,59644,1.03
32,2,2,16,2,4,6,2,2,3,1,59644,1.56
32,2,2,51,1,3,1,2,4,3,2,59635,0.82
32,2,2,42,1,3,2,2,2,3,2,59635,1.14
32,1,1,43,1,3,2,2,2,1,2,59634,0.63
32,2,2,23,3,2,6,2,1,4,2,59634,0.94
32,2,2,44,1,3,7,2,2,5,2,59634,2.28
32,1,1,32,2,2,3,2,1,5,1,59632,1.35
32,2,2,34,2,1,3,5,4,3,2,59632,2.29
32,2,1,42,2,4,3,2,3,5,1,59602,0.52
32,2,2,32,2,1,1,2,4,1,2,59602,0.59
32,2,2,32,2,1,1,2,4,1,2,59602,0.59
32,2,2,32,1,3,5,2,2,1,1,59602,0.62
32,2,2,32,2,4,7,2,1,3,1,59602,0.83
32,2,2,41,2,2,7,2,1,3,1,59602,0.83
32,1,2,32,3,2,6,2,1,4,1,59602,0.97
32,2,2,32,1,3,3,2,2,4,1,59602,1.00
32,1,2,32,2,3,4,2,4,4,1,59602,1.09
32,2,2,32,2,4,5,2,1,3,1,59602,1.17
32,2,2,6,2,4,7,1,1,4,1,59602,1.18
32,2,2,32,1,4,5,2,2,4,1,59602,1.27
32,2,2,8,3,2,5,2,1,5,2,59602,1.38
32,1,1,32,2,4,7,2,2,2,2,59602,1.66
32,1,1,32,2,3,4,2,1,4,1,59601,0.26
32,2,2,32,2,4,4,2,1,1,1,59601,0.28
32,1,1,32,1,4,4,2,3,1,1,59601,0.30
32,2,2,32,2,4,1,2,2,1,2,59601,0.40
32,1,1,32,2,4,1,2,4,1,2,59601,0.54
32,2,1,41,3,2,4,5,1,4,1,59601,0.57
32,2,2,59,1,3,3,2,2,4,2,59601,0.63
32,2,2,32,1,3,1,2,2,3,2,59601,0.70
32,2,2,56,3,2,7,2,1,3,1,59601,0.83
32,2,2,32,3,2,7,2,1,3,1,59601,0.83
32,2,2,32,2,4,5,2,2,2,1,59601,0.92
32,2,2,43,2,1,3,2,4,3,2,59601,1.06
32,2,2,42,3,2,3,2,1,4,2,59601,1.19
32,2,2,32,2,4,5,2,2,4,1,59601,1.27
32,2,2,44,3,2,5,2,4,3,1,59601,1.29
32,2,2,32,2,1,5,2,2,4,1,59601,1.39
32,2,2,56,1,3,6,5,2,1,1,59601,1.89
32,2,2,28,2,4,3,1,1,4,1,59601,1.95
32,2,2,32,2,3,7,2,4,2,1,59568,1.11
32,2,2,34,3,2,7,2,1,5,2,59538,1.57
32,2,2,32,2,4,4,2,2,4,1,59538,2.07
32,2,2,56,2,1,2,5,4,1,2,59526,2.06
32,2,2,32,2,3,6,2,4,1,2,59524,0.81
32,1,1,32,2,3,6,2,2,3,2,59501,1.08
32,1,2,32,3,4,4,2,2,3,2,59501,1.18
32,1,1,32,2,4,4,5,2,3,2,59501,2.53
32,1,2,32,2,3,5,2,2,1,1,59486,0.62
32,2,2,6,2,1,1,2,4,1,1,59485,0.71
32,2,2,32,2,1,3,2,4,1,1,59485,0.90
32,2,2,32,1,3,4,2,2,3,2,59480,1.16
32,2,2,6,1,1,4,2,3,2,1,59474,0.41
32,1,1,13,1,3,5,2,2,3,2,59474,0.81
32,2,2,34,3,2,4,2,1,4,2,59468,0.24
32,2,2,34,3,2,4,2,1,4,2,59468,0.24
32,2,2,32,2,4,4,2,3,3,1,59468,0.45
32,1,1,32,3,2,3,2,1,5,1,59468,1.35
32,2,2,32,1,1,4,2,4,1,2,59457,0.59
32,2,2,40,2,4,7,2,1,3,2,59457,1.49
32,2,2,32,1,4,7,2,2,3,1,59457,1.64
32,2,2,6,1,3,4,5,2,2,2,59457,2.08
32,2,2,32,1,3,7,2,2,1,2,59453,1.09
32,1,2,32,1,4,1,5,4,1,1,59448,1.41
32,2,2,28,3,2,5,2,1,5,2,59442,1.38
32,2,1,27,1,3,7,2,2,1,1,59427,0.92
32,2,2,43,3,2,7,2,1,4,2,59422,1.28
32,2,2,32,1,4,3,2,2,4,1,59417,1.02
32,2,2,32,3,2,4,5,4,3,1,59417,2.36
32,2,2,32,3,2,4,2,1,5,2,59412,0.29
32,2,2,40,3,4,4,2,3,1,2,59405,0.22
32,1,1,32,2,4,4,2,1,2,2,59405,0.23
32,1,1,32,2,2,4,2,1,1,1,59405,0.28
32,1,1,32,1,3,3,4,3,3,2,59405,0.43
32,2,2,6,3,3,1,2,2,1,1,59405,0.55
32,2,1,32,2,2,1,2,2,1,1,59405,0.56
32,1,1,32,1,3,3,2,2,3,2,59405,0.59
32,2,2,32,1,3,1,2,4,3,2,59405,0.82
32,2,2,32,3,4,6,2,1,4,1,59405,0.96
32,2,2,22,1,3,4,2,2,1,1,59405,1.01
32,2,2,31,3,4,3,2,4,5,2,59405,1.04
32,2,2,32,2,4,3,5,2,1,1,59405,1.09
32,1,1,43,2,1,2,2,4,1,1,59405,1.15
32,2,2,32,1,3,6,2,2,4,2,59405,1.16
32,2,2,32,1,3,5,2,2,5,1,59405,1.19
