Do you live in the Midwest or the South?,"Do you live in the Midwest, the Great Plains, or the West?","Do you live in the Midwest, Appalachia, or the South?",What is your party affiliation/registration?,What is your age range?,"For statistical purposes only, can you please tell me your ethnicity?",What is the highest level of education you have attained?,Can you please tell me your gender?,ZIP,ZIP3,STATE,weights
#NULL!,1,#NULL!,2,4,2,3,2,57201,572,4,0.91
#NULL!,1,#NULL!,2,4,2,3,2,57201,572,4,0.91
#NULL!,1,#NULL!,2,4,2,3,2,57276,572,4,0.91
#NULL!,1,#NULL!,2,4,2,3,2,57325,573,4,0.91
#NULL!,1,#NULL!,2,4,2,3,2,57501,575,4,0.91
#NULL!,1,#NULL!,2,4,2,3,2,57701,577,4,0.91
#NULL!,2,#NULL!,2,4,2,3,2,57701,577,4,0.91
#NULL!,2,#NULL!,2,4,5,3,2,57104,571,4,0.91
#NULL!,1,#NULL!,2,4,2,5,2,57730,577,4,1.04
#NULL!,1,#NULL!,2,4,2,1,1,57066,570,4,1.08
#NULL!,1,#NULL!,2,4,5,1,1,57370,573,4,1.09
#NULL!,1,#NULL!,2,4,2,3,2,57017,570,4,1.14
#NULL!,1,#NULL!,2,4,2,3,2,57032,570,4,1.14
#NULL!,1,#NULL!,2,4,2,3,2,57032,570,4,1.14
#NULL!,2,#NULL!,2,4,4,5,2,57770,577,4,1.19
#NULL!,2,#NULL!,2,4,2,2,1,57106,571,4,1.20
#NULL!,1,#NULL!,2,4,2,2,2,57103,571,4,1.20
#NULL!,1,#NULL!,2,4,2,4,1,57020,570,4,1.38
#NULL!,2,#NULL!,2,4,2,4,1,57625,576,4,1.38
#NULL!,1,#NULL!,2,4,2,4,2,57110,571,4,1.39
#NULL!,1,#NULL!,2,4,3,3,2,57747,577,4,1.46
#NULL!,1,#NULL!,2,4,3,3,1,57702,577,4,1.60
#NULL!,2,#NULL!,2,4,2,5,1,57049,570,4,1.62
#NULL!,2,#NULL!,2,4,2,5,1,57105,571,4,1.62
#NULL!,2,#NULL!,2,4,2,5,1,57108,571,4,1.62
#NULL!,1,#NULL!,2,4,3,3,1,57702,577,4,1.65
#NULL!,1,#NULL!,2,4,3,3,1,57702,577,4,1.65
#NULL!,2,#NULL!,2,4,5,3,2,57714,577,4,1.70
#NULL!,1,#NULL!,2,4,2,3,2,57110,571,4,1.79
#NULL!,2,#NULL!,2,4,2,1,1,57104,571,4,2.13
#NULL!,1,#NULL!,2,4,2,3,1,57701,577,4,3.54
#NULL!,2,#NULL!,2,3,3,4,3,57106,571,4,0.42
#NULL!,1,#NULL!,2,3,2,1,2,57032,570,4,0.61
#NULL!,2,#NULL!,2,3,2,1,2,57064,570,4,0.61
#NULL!,1,#NULL!,2,3,5,1,2,57103,571,4,0.62
#NULL!,1,#NULL!,2,3,5,1,2,57380,573,4,0.74
#NULL!,1,#NULL!,2,3,5,1,2,57701,577,4,0.74
#NULL!,1,#NULL!,2,3,5,1,2,57701,577,4,0.74
#NULL!,1,#NULL!,2,3,2,4,2,57006,570,4,0.79
#NULL!,1,#NULL!,2,3,2,4,2,57028,570,4,0.79
#NULL!,2,#NULL!,2,3,2,4,2,57069,570,4,0.79
#NULL!,1,#NULL!,2,3,2,4,2,57108,571,4,0.79
#NULL!,1,#NULL!,2,3,2,4,2,57702,577,4,0.79
#NULL!,2,#NULL!,2,3,2,5,2,57701,577,4,0.92
#NULL!,2,#NULL!,2,3,2,5,2,57701,577,4,0.92
#NULL!,2,#NULL!,2,3,2,5,2,57701,577,4,0.92
#NULL!,1,#NULL!,2,3,2,3,2,57006,570,4,1.02
#NULL!,1,#NULL!,2,3,2,3,2,57064,570,4,1.02
#NULL!,1,#NULL!,2,3,2,3,2,57301,573,4,1.02
#NULL!,1,#NULL!,2,3,2,3,2,57301,573,4,1.02
#NULL!,1,#NULL!,2,3,5,3,2,57703,577,4,1.02
#NULL!,2,#NULL!,2,3,5,3,2,57752,577,4,1.02
#NULL!,2,#NULL!,2,3,5,2,1,57701,577,4,1.16
#NULL!,1,#NULL!,2,3,5,3,2,57078,570,4,1.23
#NULL!,3,#NULL!,2,3,5,3,2,57570,575,4,1.23
#NULL!,2,#NULL!,2,3,5,1,1,57555,575,4,1.27
#NULL!,1,#NULL!,2,3,2,2,1,57468,574,4,1.40
#NULL!,1,#NULL!,2,3,2,2,1,57701,577,4,1.40
#NULL!,1,#NULL!,2,3,5,2,1,57356,573,4,1.42
#NULL!,1,#NULL!,2,3,3,4,1,57104,571,4,1.49
#NULL!,2,#NULL!,2,3,3,4,1,57104,571,4,1.49
#NULL!,2,#NULL!,2,3,2,4,2,57301,573,4,1.55
#NULL!,2,#NULL!,2,3,2,4,2,57501,575,4,1.55
#NULL!,1,#NULL!,2,3,2,4,1,57107,571,4,1.62
#NULL!,1,#NULL!,2,3,1,1,1,57104,571,4,1.67
#NULL!,1,#NULL!,2,3,2,3,1,57401,574,4,1.79
#NULL!,1,#NULL!,2,3,3,3,1,57103,571,4,1.93
#NULL!,2,#NULL!,2,3,2,3,1,57110,571,4,2.09
#NULL!,2,#NULL!,2,3,2,3,1,57110,571,4,2.09
#NULL!,1,#NULL!,2,3,5,3,1,57770,577,4,2.11
#NULL!,1,#NULL!,2,3,2,1,1,57005,570,4,2.49
#NULL!,1,#NULL!,2,3,4,5,1,57105,571,4,2.76
#NULL!,2,#NULL!,2,3,2,4,1,57350,573,4,3.20
#NULL!,2,#NULL!,2,3,3,3,2,57106,571,4,3.17
#NULL!,1,#NULL!,2,3,1,3,2,57071,570,4,3.17
#NULL!,1,#NULL!,2,2,2,1,2,57020,570,4,0.84
#NULL!,2,#NULL!,2,2,2,1,2,57105,571,4,0.84
#NULL!,3,#NULL!,2,2,5,2,2,57752,577,4,0.94
#NULL!,2,#NULL!,2,2,5,1,2,57570,575,4,1.02
#NULL!,1,#NULL!,2,2,2,1,2,57069,570,4,1.06
#NULL!,1,#NULL!,2,2,2,4,2,57078,570,4,1.07
#NULL!,2,#NULL!,2,2,2,4,2,57103,571,4,1.07
#NULL!,1,#NULL!,2,2,2,4,2,57106,571,4,1.07
#NULL!,1,#NULL!,2,2,2,1,1,57350,573,4,1.20
#NULL!,2,#NULL!,2,2,2,1,1,57752,577,4,1.20
#NULL!,1,#NULL!,2,2,2,2,1,57006,570,4,1.33
#NULL!,2,#NULL!,2,2,2,3,2,57064,570,4,1.39
#NULL!,1,#NULL!,2,2,2,3,2,57212,572,4,1.39
#NULL!,2,#NULL!,2,2,5,5,1,57555,575,4,1.82
#NULL!,3,#NULL!,2,2,2,4,1,57783,577,4,1.93
#NULL!,3,#NULL!,2,2,2,4,1,57783,577,4,1.93
#NULL!,3,#NULL!,2,2,2,4,1,57783,577,4,1.93
#NULL!,2,#NULL!,2,2,2,2,2,57770,577,4,1.84
#NULL!,1,#NULL!,2,2,2,3,1,57756,577,4,1.98
#NULL!,3,#NULL!,2,2,2,3,1,57783,577,4,2.50
#NULL!,1,#NULL!,2,2,2,3,2,57106,571,4,2.75
#NULL!,1,#NULL!,2,2,1,2,1,57104,571,4,2.97
#NULL!,1,#NULL!,2,2,1,2,1,57104,571,4,2.97
#NULL!,1,#NULL!,2,2,3,2,2,57350,573,4,2.91
#NULL!,2,#NULL!,2,2,1,4,2,57701,577,4,3.35
#NULL!,1,#NULL!,2,2,2,3,1,57104,571,4,3.92
#NULL!,1,#NULL!,2,2,2,3,1,57719,577,4,3.92
#NULL!,2,#NULL!,2,1,3,3,3,57106,571,4,0.73
#NULL!,1,#NULL!,2,1,2,1,2,57106,571,4,0.59
#NULL!,1,#NULL!,2,1,2,1,2,57201,572,4,0.59
#NULL!,2,#NULL!,2,1,2,1,2,57625,576,4,0.59
#NULL!,2,#NULL!,2,1,2,1,2,57625,576,4,0.59
#NULL!,1,#NULL!,2,1,2,1,2,57105,571,4,0.75
#NULL!,1,#NULL!,2,1,2,1,2,57702,577,4,0.75
#NULL!,1,#NULL!,2,1,2,4,2,57032,570,4,0.76
#NULL!,1,#NULL!,2,1,2,3,2,57703,577,4,0.84
#NULL!,1,#NULL!,2,1,2,5,3,57501,575,4,1.23
#NULL!,2,#NULL!,2,1,2,3,2,57006,570,4,0.98
#NULL!,1,#NULL!,2,1,2,3,2,57103,571,4,0.98
#NULL!,1,#NULL!,2,1,2,3,2,57430,574,4,0.98
#NULL!,3,#NULL!,2,1,3,1,2,57042,570,4,0.99
#NULL!,1,#NULL!,2,1,3,1,1,57001,570,4,1.04
#NULL!,1,#NULL!,2,1,2,1,1,57107,571,4,1.12
#NULL!,1,#NULL!,2,1,2,3,2,57006,570,4,1.24
#NULL!,3,#NULL!,2,1,1,2,2,57702,577,4,1.22
#NULL!,1,#NULL!,2,1,2,2,1,57501,575,4,1.25
#NULL!,2,#NULL!,2,1,5,1,1,57472,574,4,1.37
#NULL!,1,#NULL!,2,1,2,4,1,57042,570,4,1.44
#NULL!,2,#NULL!,2,1,2,4,1,57474,574,4,1.44
#NULL!,2,#NULL!,2,1,2,4,1,57773,577,4,1.44
#NULL!,1,#NULL!,2,1,2,4,2,57567,575,4,1.50
#NULL!,1,#NULL!,2,1,1,1,2,57719,577,4,1.84
#NULL!,2,#NULL!,2,1,1,1,2,57747,577,4,1.84
#NULL!,1,#NULL!,2,1,2,3,2,57701,577,4,1.94
#NULL!,2,#NULL!,2,1,5,3,1,57501,575,4,2.28
#NULL!,1,#NULL!,2,1,4,3,2,57385,573,4,2.65
#NULL!,2,#NULL!,2,1,2,5,1,57469,574,4,3.35
#NULL!,1,#NULL!,1,7,5,1,1,57762,577,4,0.43
#NULL!,1,#NULL!,1,7,2,2,2,57701,577,4,0.42
#NULL!,1,#NULL!,1,7,2,1,1,57274,572,4,0.45
#NULL!,1,#NULL!,1,7,2,4,2,57104,571,4,0.48
#NULL!,1,#NULL!,1,7,2,4,2,57104,571,4,0.48
#NULL!,1,#NULL!,1,7,2,4,2,57104,571,4,0.48
#NULL!,1,#NULL!,1,7,2,4,2,57104,571,4,0.48
#NULL!,1,#NULL!,1,7,2,4,2,57104,571,4,0.48
#NULL!,1,#NULL!,1,7,1,2,1,57223,572,4,0.53
#NULL!,1,#NULL!,1,7,2,3,2,57370,573,4,0.62
#NULL!,1,#NULL!,1,7,2,3,1,57279,572,4,0.74
#NULL!,1,#NULL!,1,7,2,3,1,57701,577,4,0.74
#NULL!,1,#NULL!,1,6,5,1,2,57752,577,4,0.56
#NULL!,1,#NULL!,1,6,2,1,2,57226,572,4,0.58
#NULL!,1,#NULL!,1,6,2,1,2,57226,572,4,0.58
#NULL!,1,#NULL!,1,6,2,2,2,57043,570,4,0.64
#NULL!,1,#NULL!,1,6,2,4,2,57747,577,4,0.74
#NULL!,2,#NULL!,1,6,2,4,2,57268,572,4,0.74
#NULL!,2,#NULL!,1,6,2,1,1,57580,575,4,0.93
#NULL!,2,#NULL!,1,6,2,1,1,57702,577,4,0.93
#NULL!,1,#NULL!,1,6,2,3,2,57332,573,4,0.96
#NULL!,1,#NULL!,1,6,2,3,2,57472,574,4,0.96
#NULL!,1,#NULL!,1,6,2,3,2,57472,574,4,0.96
#NULL!,1,#NULL!,1,6,2,2,1,57067,570,4,1.04
#NULL!,1,#NULL!,1,6,2,4,1,57048,570,4,1.20
#NULL!,1,#NULL!,1,6,5,3,1,57401,574,4,1.50
#NULL!,2,#NULL!,1,6,2,3,1,57719,577,4,1.55
#NULL!,1,#NULL!,1,6,2,3,1,57107,571,4,1.55
#NULL!,1,#NULL!,1,5,5,1,2,57701,577,4,0.64
#NULL!,3,#NULL!,1,5,2,1,2,57717,577,4,0.66
#NULL!,1,#NULL!,1,5,2,1,2,57104,571,4,0.66
#NULL!,2,#NULL!,1,5,2,1,2,57104,571,4,0.66
#NULL!,1,#NULL!,1,5,2,1,2,57231,572,4,0.66
#NULL!,3,#NULL!,1,5,5,2,2,57701,577,4,0.71
#NULL!,1,#NULL!,1,5,2,2,2,57783,577,4,0.74
#NULL!,1,#NULL!,1,5,2,2,2,57260,572,4,0.74
#NULL!,2,#NULL!,1,5,5,1,1,57108,571,4,0.85
#NULL!,1,#NULL!,1,5,5,1,1,57772,577,4,0.85
#NULL!,1,#NULL!,1,5,5,4,2,57650,576,4,0.82
#NULL!,1,#NULL!,1,5,2,1,1,57078,570,4,0.87
#NULL!,3,#NULL!,1,5,2,1,1,57701,577,4,0.87
#NULL!,1,#NULL!,1,5,2,4,2,57006,570,4,0.85
#NULL!,1,#NULL!,1,5,2,2,1,57311,573,4,0.97
#NULL!,1,#NULL!,1,5,2,2,1,57785,577,4,0.97
#NULL!,2,#NULL!,1,5,2,5,2,57702,577,4,1.00
#NULL!,1,#NULL!,1,5,2,4,1,57702,577,4,1.12
#NULL!,1,#NULL!,1,5,2,3,2,57108,571,4,1.10
#NULL!,2,#NULL!,1,5,5,3,1,57701,577,4,1.41
#NULL!,1,#NULL!,1,5,2,3,1,57014,570,4,1.45
#NULL!,2,#NULL!,1,4,5,1,2,57104,571,4,0.57
#NULL!,2,#NULL!,1,4,5,1,2,57380,573,4,0.57
#NULL!,2,#NULL!,1,4,2,1,2,57703,577,4,0.60
#NULL!,1,#NULL!,1,4,2,1,2,57701,577,4,0.60
#NULL!,2,#NULL!,1,4,2,1,2,57212,572,4,0.60
#NULL!,1,#NULL!,1,4,2,1,2,57249,572,4,0.60
#NULL!,2,#NULL!,1,4,2,1,2,57252,572,4,0.60
#NULL!,1,#NULL!,1,4,2,1,2,57501,575,4,0.60
#NULL!,1,#NULL!,1,4,2,1,2,57501,575,4,0.60
#NULL!,2,#NULL!,1,4,2,1,2,57706,577,4,0.60
#NULL!,1,#NULL!,1,4,2,4,2,57401,574,4,0.77
#NULL!,1,#NULL!,1,4,2,4,2,57401,574,4,0.77
#NULL!,1,#NULL!,1,4,1,1,2,57225,572,4,0.89
#NULL!,1,#NULL!,1,4,3,2,2,57401,574,4,0.88
#NULL!,1,#NULL!,1,4,5,3,2,57701,577,4,0.95
#NULL!,1,#NULL!,1,4,2,3,2,57106,571,4,0.99
#NULL!,1,#NULL!,1,4,2,3,2,57108,571,4,0.99
#NULL!,2,#NULL!,1,4,2,3,2,57301,573,4,0.99
#NULL!,1,#NULL!,1,4,2,3,2,57701,577,4,0.99
#NULL!,1,#NULL!,1,4,1,2,2,57783,577,4,0.99
#NULL!,2,#NULL!,1,4,4,4,2,57570,575,4,1.06
#NULL!,1,#NULL!,1,4,5,1,1,57270,572,4,1.14
#NULL!,2,#NULL!,1,4,5,1,1,57570,575,4,1.14
#NULL!,1,#NULL!,1,4,5,1,1,57201,572,4,1.14
#NULL!,1,#NULL!,1,4,2,1,1,57033,570,4,1.18
#NULL!,2,#NULL!,1,4,2,1,1,57103,571,4,1.18
#NULL!,1,#NULL!,1,4,2,1,1,57276,572,4,1.18
#NULL!,1,#NULL!,1,4,2,1,1,57276,572,4,1.18
#NULL!,1,#NULL!,1,4,2,1,1,57276,572,4,1.18
#NULL!,1,#NULL!,1,4,5,2,1,57625,576,4,1.27
#NULL!,2,#NULL!,1,4,2,2,1,57103,571,4,1.31
#NULL!,2,#NULL!,1,4,5,3,1,57370,573,4,1.89
#NULL!,1,#NULL!,1,4,2,3,1,57049,570,4,1.95
#NULL!,1,#NULL!,1,4,2,3,1,57319,573,4,1.95
#NULL!,1,#NULL!,1,4,2,3,1,57319,573,4,1.95
#NULL!,1,#NULL!,1,4,2,3,1,57319,573,4,1.95
#NULL!,1,#NULL!,1,3,5,1,2,57104,571,4,0.64
#NULL!,1,#NULL!,1,3,5,1,2,57106,571,4,0.64
#NULL!,1,#NULL!,1,3,5,1,2,57301,573,4,0.64
#NULL!,1,#NULL!,1,3,5,1,2,57356,573,4,0.64
#NULL!,2,#NULL!,1,3,5,1,2,57555,575,4,0.64
#NULL!,2,#NULL!,1,3,5,1,2,57701,577,4,0.64
#NULL!,1,#NULL!,1,3,2,1,2,57012,570,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57012,570,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57039,570,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57069,570,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57069,570,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57103,571,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57106,571,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57107,571,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57260,572,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57261,572,4,0.67
#NULL!,1,#NULL!,1,3,2,1,2,57353,573,4,0.67
#NULL!,2,#NULL!,1,3,2,1,2,57438,574,4,0.67
#NULL!,2,#NULL!,1,3,2,1,2,57469,574,4,0.67
#NULL!,2,#NULL!,1,3,2,1,2,57701,577,4,0.67
#NULL!,1,#NULL!,1,3,2,2,2,57043,570,4,0.74
#NULL!,1,#NULL!,1,3,5,4,2,57274,572,4,0.83
#NULL!,1,#NULL!,1,3,2,4,2,57078,570,4,0.86
#NULL!,1,#NULL!,1,3,2,4,2,57078,570,4,0.86
#NULL!,1,#NULL!,1,3,2,4,2,57110,571,4,0.86
#NULL!,2,#NULL!,1,3,3,1,2,57570,575,4,0.89
#NULL!,1,#NULL!,1,3,1,1,2,57101,571,4,1.00
#NULL!,1,#NULL!,1,3,3,2,2,57110,571,4,0.98
#NULL!,1,#NULL!,1,3,2,3,2,57104,571,4,1.11
#NULL!,1,#NULL!,1,3,2,3,2,57701,577,4,1.11
#NULL!,1,#NULL!,1,3,2,3,2,57701,577,4,1.11
#NULL!,1,#NULL!,1,3,2,3,2,57701,577,4,1.11
#NULL!,1,#NULL!,1,3,2,3,2,57701,577,4,1.11
#NULL!,1,#NULL!,1,3,3,2,1,57104,571,4,1.16
#NULL!,2,#NULL!,1,3,4,4,2,57701,577,4,1.19
#NULL!,1,#NULL!,1,3,5,1,1,57103,571,4,1.33
#NULL!,2,#NULL!,1,3,2,1,1,57105,571,4,1.38
#NULL!,1,#NULL!,1,3,2,1,1,57201,572,4,1.38
#NULL!,1,#NULL!,1,3,2,1,1,57252,572,4,1.38
#NULL!,1,#NULL!,1,3,2,1,1,57330,573,4,1.38
#NULL!,1,#NULL!,1,3,2,1,1,57330,573,4,1.38
#NULL!,1,#NULL!,1,3,2,1,1,57785,577,4,1.38
#NULL!,2,#NULL!,1,3,4,5,2,57262,572,4,1.40
#NULL!,2,#NULL!,1,3,2,2,1,57103,571,4,1.53
#NULL!,2,#NULL!,1,3,2,2,1,57225,572,4,1.53
#NULL!,2,#NULL!,1,3,2,4,1,57033,570,4,1.76
#NULL!,1,#NULL!,1,3,2,4,1,57108,571,4,1.76
#NULL!,2,#NULL!,1,3,2,4,1,57241,572,4,1.76
#NULL!,1,#NULL!,1,3,2,5,1,57330,573,4,2.07
#NULL!,1,#NULL!,1,3,2,3,1,57013,570,4,2.28
#NULL!,2,#NULL!,1,2,5,1,2,57103,571,4,0.88
#NULL!,1,#NULL!,1,2,5,1,2,57104,571,4,0.88
#NULL!,1,#NULL!,1,2,5,1,2,57262,572,4,0.88
#NULL!,2,#NULL!,1,2,5,1,2,57536,575,4,0.88
#NULL!,1,#NULL!,1,2,5,1,2,57572,575,4,0.88
#NULL!,1,#NULL!,1,2,5,1,2,57701,577,4,0.88
#NULL!,1,#NULL!,1,2,2,1,2,57313,573,4,0.92
#NULL!,1,#NULL!,1,2,2,1,2,57106,571,4,0.92
#NULL!,1,#NULL!,1,2,2,1,2,57110,571,4,0.92
#NULL!,1,#NULL!,1,2,2,1,2,57201,572,4,0.92
#NULL!,1,#NULL!,1,2,2,2,2,57701,577,4,1.02
#NULL!,1,#NULL!,1,2,5,5,3,57104,571,4,1.65
#NULL!,1,#NULL!,1,2,5,1,1,57314,573,4,1.26
#NULL!,1,#NULL!,1,2,5,1,1,57314,573,4,1.26
#NULL!,1,#NULL!,1,2,2,1,1,57201,572,4,1.31
#NULL!,1,#NULL!,1,2,2,1,1,57067,570,4,1.31
#NULL!,1,#NULL!,1,2,2,1,1,57103,571,4,1.31
#NULL!,1,#NULL!,1,2,2,1,1,57103,571,4,1.31
#NULL!,1,#NULL!,1,2,2,1,1,57380,573,4,1.31
#NULL!,1,#NULL!,1,2,1,1,1,57584,575,4,1.40
#NULL!,2,#NULL!,1,2,2,3,2,57325,573,4,1.52
#NULL!,1,#NULL!,1,2,2,3,2,57301,573,4,1.52
#NULL!,1,#NULL!,1,2,2,3,2,57350,573,4,1.52
#NULL!,1,#NULL!,1,2,2,3,2,57701,577,4,1.52
#NULL!,1,#NULL!,1,2,3,3,1,57103,571,4,1.64
#NULL!,1,#NULL!,1,2,2,4,1,57078,570,4,1.67
#NULL!,1,#NULL!,1,2,2,4,1,57106,571,4,1.67
#NULL!,1,#NULL!,1,2,2,4,1,57110,571,4,1.67
#NULL!,3,#NULL!,1,2,2,3,1,57783,577,4,2.17
#NULL!,2,#NULL!,1,2,4,4,1,57069,570,4,2.34
#NULL!,2,#NULL!,1,2,4,4,1,57103,571,4,2.34
#NULL!,3,#NULL!,1,1,5,1,2,57625,576,4,0.62
#NULL!,1,#NULL!,1,1,5,1,2,57042,570,4,0.62
#NULL!,1,#NULL!,1,1,5,1,2,57579,575,4,0.62
#NULL!,1,#NULL!,1,1,5,1,2,57701,577,4,0.62
#NULL!,1,#NULL!,1,1,2,1,2,57006,570,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57064,570,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57071,570,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57106,571,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57106,571,4,0.65
#NULL!,2,#NULL!,1,1,2,1,2,57110,571,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57262,572,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57432,574,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57551,575,4,0.65
#NULL!,3,#NULL!,1,1,2,1,2,57568,575,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57701,577,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57701,577,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57717,577,4,0.65
#NULL!,1,#NULL!,1,1,2,1,2,57744,577,4,0.65
#NULL!,1,#NULL!,1,1,2,1,3,57301,573,4,0.89
#NULL!,1,#NULL!,1,1,2,2,2,57042,570,4,0.72
#NULL!,2,#NULL!,1,1,2,2,2,57201,572,4,0.72
#NULL!,1,#NULL!,1,1,1,1,3,57752,577,4,1.12
#NULL!,1,#NULL!,1,1,3,1,2,57015,570,4,0.85
#NULL!,1,#NULL!,1,1,3,1,1,57106,571,4,0.93
#NULL!,2,#NULL!,1,1,1,1,2,57376,573,4,0.97
#NULL!,1,#NULL!,1,1,1,1,2,57717,577,4,0.97
#NULL!,1,#NULL!,1,1,2,3,2,57006,570,4,1.07
#NULL!,1,#NULL!,1,1,2,3,2,57049,570,4,1.07
#NULL!,2,#NULL!,1,1,2,3,2,57105,571,4,1.07
#NULL!,1,#NULL!,1,1,2,3,2,57701,577,4,1.07
#NULL!,1,#NULL!,1,1,2,3,2,57703,577,4,1.07
#NULL!,1,#NULL!,1,1,2,3,2,57703,577,4,1.07
#NULL!,2,#NULL!,1,1,2,3,2,57717,577,4,1.07
#NULL!,1,#NULL!,1,1,5,1,1,57104,571,4,1.19
#NULL!,1,#NULL!,1,1,5,1,1,57106,571,4,1.19
#NULL!,3,#NULL!,1,1,2,1,1,57248,572,4,1.23
#NULL!,1,#NULL!,1,1,2,1,1,57010,570,4,1.23
#NULL!,1,#NULL!,1,1,2,1,1,57067,570,4,1.23
#NULL!,1,#NULL!,1,1,2,1,1,57067,570,4,1.23
#NULL!,1,#NULL!,1,1,2,1,1,57067,570,4,1.23
#NULL!,2,#NULL!,1,1,2,1,1,57103,571,4,1.23
#NULL!,1,#NULL!,1,1,2,1,1,57315,573,4,1.23
#NULL!,1,#NULL!,1,1,2,1,1,57436,574,4,1.23
#NULL!,1,#NULL!,1,1,2,1,1,57701,577,4,1.23
#NULL!,1,#NULL!,1,1,1,1,1,57004,570,4,1.31
#NULL!,1,#NULL!,1,1,1,1,1,57078,570,4,1.31
#NULL!,1,#NULL!,1,1,1,1,1,57701,577,4,1.31
#NULL!,1,#NULL!,1,1,1,1,1,57457,574,4,1.31
#NULL!,3,#NULL!,1,1,1,1,1,57104,571,4,1.31
#NULL!,3,#NULL!,1,1,1,1,1,57106,571,4,1.31
#NULL!,1,#NULL!,1,1,1,1,1,57785,577,4,1.31
#NULL!,1,#NULL!,1,1,2,2,1,57301,573,4,1.37
#NULL!,1,#NULL!,1,1,2,4,1,57104,571,4,1.57
#NULL!,#NULL!,1,1,1,2,1,3,44320,443,3,0.43
#NULL!,#NULL!,1,1,2,2,3,3,44707,447,3,0.55
#NULL!,#NULL!,1,1,4,2,4,2,43551,435,3,0.48
#NULL!,#NULL!,1,1,4,2,1,2,43571,435,3,0.53
#NULL!,#NULL!,2,1,4,2,1,2,43906,439,3,0.53
#NULL!,#NULL!,3,1,4,2,1,2,43952,439,3,0.53
#NULL!,#NULL!,1,1,4,2,1,2,44102,441,3,0.53
#NULL!,#NULL!,1,1,4,2,1,2,44643,446,3,0.53
#NULL!,#NULL!,1,1,4,2,1,2,44705,447,3,0.53
#NULL!,#NULL!,1,1,4,2,1,2,45506,455,3,0.53
#NULL!,#NULL!,1,1,4,2,3,2,43204,432,3,0.53
#NULL!,#NULL!,1,1,4,2,3,2,44314,443,3,0.53
#NULL!,#NULL!,1,1,4,2,3,2,44403,444,3,0.53
#NULL!,#NULL!,1,1,4,2,3,2,44710,447,3,0.53
#NULL!,#NULL!,1,1,4,2,3,2,45044,450,3,0.53
#NULL!,#NULL!,2,1,4,2,3,2,45663,456,3,0.53
#NULL!,#NULL!,2,1,4,2,2,2,44707,447,3,0.59
#NULL!,#NULL!,1,1,4,2,2,2,44904,449,3,0.59
#NULL!,#NULL!,3,1,7,2,1,2,45044,450,3,0.56
#NULL!,#NULL!,1,1,3,2,4,2,43551,435,3,0.58
#NULL!,#NULL!,1,1,3,2,4,2,44256,442,3,0.58
#NULL!,#NULL!,1,1,7,2,3,2,43081,430,3,0.56
#NULL!,#NULL!,1,1,7,2,3,2,43228,432,3,0.56
#NULL!,#NULL!,1,1,7,2,3,2,44134,441,3,0.56
#NULL!,#NULL!,1,1,1,2,1,2,43012,430,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,43040,430,3,0.67
#NULL!,#NULL!,2,1,1,2,1,2,43230,432,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,43947,439,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,44054,440,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,44109,441,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,44663,446,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,44857,448,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,45227,452,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,45342,453,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,45424,454,3,0.67
#NULL!,#NULL!,1,1,1,2,1,2,45701,457,3,0.67
#NULL!,#NULL!,1,1,4,3,1,2,43232,432,3,0.60
#NULL!,#NULL!,1,1,1,2,3,2,44216,442,3,0.67
#NULL!,#NULL!,1,1,4,3,3,2,44121,441,3,0.60
#NULL!,#NULL!,1,1,4,3,3,2,44124,441,3,0.60
#NULL!,#NULL!,3,1,3,2,1,2,43050,430,3,0.65
#NULL!,#NULL!,1,1,3,2,1,2,43105,431,3,0.65
#NULL!,#NULL!,1,1,3,2,1,2,43232,432,3,0.65
#NULL!,#NULL!,1,1,3,2,1,2,44305,443,3,0.65
